track_id,reward_score,relative_path
jamendo_00_1002000,2.2151687145233154,00/1002000.mp3
jamendo_00_1007900,-1.2464876174926758,00/1007900.mp3
jamendo_00_1009600,0.9810187220573425,00/1009600.mp3
jamendo_00_1009700,1.139013409614563,00/1009700.mp3
jamendo_00_101000,1.6224722862243652,00/101000.mp3
jamendo_00_1012000,0.7043508887290955,00/1012000.mp3
jamendo_00_1012600,0.14697173237800598,00/1012600.mp3
jamendo_00_1014400,-1.1120734214782715,00/1014400.mp3
jamendo_00_101900,-0.6571156978607178,00/101900.mp3
jamendo_00_1022300,1.3023173809051514,00/1022300.mp3
jamendo_00_1027900,2.5302741527557373,00/1027900.mp3
jamendo_00_1028800,1.3012055158615112,00/1028800.mp3
jamendo_00_1028900,0.8945419788360596,00/1028900.mp3
jamendo_00_1030300,-1.83951997756958,00/1030300.mp3
jamendo_00_1030900,1.9279053211212158,00/1030900.mp3
jamendo_00_1031800,1.4807548522949219,00/1031800.mp3
jamendo_00_1032000,1.3777029514312744,00/1032000.mp3
jamendo_00_1032700,1.1135175228118896,00/1032700.mp3
jamendo_00_103300,0.9599003791809082,00/103300.mp3
jamendo_00_1036200,-1.3901519775390625,00/1036200.mp3
jamendo_00_1036800,2.5827200412750244,00/1036800.mp3
jamendo_00_1037900,-0.1839747428894043,00/1037900.mp3
jamendo_00_1041500,0.8314046263694763,00/1041500.mp3
jamendo_00_1042000,-0.6159830093383789,00/1042000.mp3
jamendo_00_1044300,-2.200437307357788,00/1044300.mp3
jamendo_00_1045700,1.5191506147384644,00/1045700.mp3
jamendo_00_1045800,0.41733768582344055,00/1045800.mp3
jamendo_00_1046600,2.0974152088165283,00/1046600.mp3
jamendo_00_1048300,-0.31180331110954285,00/1048300.mp3
jamendo_00_1051200,2.6905529499053955,00/1051200.mp3
jamendo_00_1051500,2.069979667663574,00/1051500.mp3
jamendo_00_1052800,1.0473434925079346,00/1052800.mp3
jamendo_00_1053400,-0.791949450969696,00/1053400.mp3
jamendo_00_1053500,-0.39150431752204895,00/1053500.mp3
jamendo_00_1054100,1.4978317022323608,00/1054100.mp3
jamendo_00_1056400,1.2309261560440063,00/1056400.mp3
jamendo_00_1060000,0.8083281517028809,00/1060000.mp3
jamendo_00_1060600,1.8620063066482544,00/1060600.mp3
jamendo_00_1062500,-0.34456250071525574,00/1062500.mp3
jamendo_00_1062600,1.4280585050582886,00/1062600.mp3
jamendo_00_1063200,0.6928405165672302,00/1063200.mp3
jamendo_00_1066200,1.721888780593872,00/1066200.mp3
jamendo_00_1066500,1.0176547765731812,00/1066500.mp3
jamendo_00_1066800,1.378844141960144,00/1066800.mp3
jamendo_00_1069400,0.7534614205360413,00/1069400.mp3
jamendo_00_1069500,1.6999421119689941,00/1069500.mp3
jamendo_00_1070600,1.5288503170013428,00/1070600.mp3
jamendo_00_1071300,1.1930670738220215,00/1071300.mp3
jamendo_00_1072900,-0.9799343943595886,00/1072900.mp3
jamendo_00_1073700,-1.880458116531372,00/1073700.mp3
jamendo_00_1075200,1.0699706077575684,00/1075200.mp3
jamendo_00_1075700,1.3653428554534912,00/1075700.mp3
jamendo_00_1076600,1.7484718561172485,00/1076600.mp3
jamendo_00_1079300,-0.9640920758247375,00/1079300.mp3
jamendo_00_1079400,1.0689682960510254,00/1079400.mp3
jamendo_00_1080900,1.0962333679199219,00/1080900.mp3
jamendo_00_1081000,1.0813218355178833,00/1081000.mp3
jamendo_00_1082100,0.8952023386955261,00/1082100.mp3
jamendo_00_1083100,-0.9681399464607239,00/1083100.mp3
jamendo_00_1084200,0.7808541655540466,00/1084200.mp3
jamendo_00_1085600,0.09078651666641235,00/1085600.mp3
jamendo_00_1085700,0.8399618268013,00/1085700.mp3
jamendo_00_1086300,0.8949573636054993,00/1086300.mp3
jamendo_00_1086700,1.7474924325942993,00/1086700.mp3
jamendo_00_1087100,0.5761188268661499,00/1087100.mp3
jamendo_00_1088000,-0.28150027990341187,00/1088000.mp3
jamendo_00_1088100,-1.1646595001220703,00/1088100.mp3
jamendo_00_1089300,-1.1396355628967285,00/1089300.mp3
jamendo_00_1090200,1.8499215841293335,00/1090200.mp3
jamendo_00_1090700,-1.810367465019226,00/1090700.mp3
jamendo_00_1093500,-1.6717714071273804,00/1093500.mp3
jamendo_00_1095600,-0.18652558326721191,00/1095600.mp3
jamendo_00_1096800,2.326084613800049,00/1096800.mp3
jamendo_00_1098500,2.14864182472229,00/1098500.mp3
jamendo_00_1100,1.680757761001587,00/1100.mp3
jamendo_00_1100200,-3.0815625190734863,00/1100200.mp3
jamendo_00_1101300,1.441291093826294,00/1101300.mp3
jamendo_00_1102300,-1.2109519243240356,00/1102300.mp3
jamendo_00_1103000,1.7429780960083008,00/1103000.mp3
jamendo_00_1103300,0.17640116810798645,00/1103300.mp3
jamendo_00_1105300,-0.2513059079647064,00/1105300.mp3
jamendo_00_1105600,2.2837765216827393,00/1105600.mp3
jamendo_00_1109900,0.8282321095466614,00/1109900.mp3
jamendo_00_11100,1.753422737121582,00/11100.mp3
jamendo_00_1110000,-0.5977168679237366,00/1110000.mp3
jamendo_00_1110300,0.8188254237174988,00/1110300.mp3
jamendo_00_1110500,0.9194440841674805,00/1110500.mp3
jamendo_00_1112000,1.4387868642807007,00/1112000.mp3
jamendo_00_1114500,0.24744245409965515,00/1114500.mp3
jamendo_00_1115100,0.5715593099594116,00/1115100.mp3
jamendo_00_1115400,0.8405051827430725,00/1115400.mp3
jamendo_00_1115700,1.3166875839233398,00/1115700.mp3
jamendo_00_111600,0.3177877366542816,00/111600.mp3
jamendo_00_1116400,0.30533453822135925,00/1116400.mp3
jamendo_00_1118600,-3.0459964275360107,00/1118600.mp3
jamendo_00_1119900,-1.8483469486236572,00/1119900.mp3
jamendo_00_1121400,1.0196382999420166,00/1121400.mp3
jamendo_00_1123300,-0.6979482769966125,00/1123300.mp3
jamendo_00_1124800,2.1854004859924316,00/1124800.mp3
jamendo_00_1125100,-0.0392899364233017,00/1125100.mp3
jamendo_00_1125400,-2.081744432449341,00/1125400.mp3
jamendo_00_1126700,1.475629448890686,00/1126700.mp3
jamendo_00_1129800,-1.8820130825042725,00/1129800.mp3
jamendo_00_1131100,0.5700052976608276,00/1131100.mp3
jamendo_00_1132200,-0.21744385361671448,00/1132200.mp3
jamendo_00_1133100,-2.802417755126953,00/1133100.mp3
jamendo_00_1134300,2.496830463409424,00/1134300.mp3
jamendo_00_1135200,-0.8153876662254333,00/1135200.mp3
jamendo_00_1138700,1.7330559492111206,00/1138700.mp3
jamendo_00_114200,-0.5975762009620667,00/114200.mp3
jamendo_00_1143800,0.1973373293876648,00/1143800.mp3
jamendo_00_1149700,2.0891900062561035,00/1149700.mp3
jamendo_00_1150900,2.051109790802002,00/1150900.mp3
jamendo_00_1154900,1.5277879238128662,00/1154900.mp3
jamendo_00_1155000,0.3154536485671997,00/1155000.mp3
jamendo_00_1155900,-0.17855441570281982,00/1155900.mp3
jamendo_00_1156400,-0.9542503952980042,00/1156400.mp3
jamendo_00_1157600,1.4429759979248047,00/1157600.mp3
jamendo_00_1158200,-1.1383984088897705,00/1158200.mp3
jamendo_00_1159700,2.38144850730896,00/1159700.mp3
jamendo_00_1160600,1.8621677160263062,00/1160600.mp3
jamendo_00_1162100,0.4763207733631134,00/1162100.mp3
jamendo_00_1162600,1.3453388214111328,00/1162600.mp3
jamendo_00_1162700,0.37036243081092834,00/1162700.mp3
jamendo_00_1163000,-0.28815576434135437,00/1163000.mp3
jamendo_00_1164200,0.6266911625862122,00/1164200.mp3
jamendo_00_1165400,1.3579154014587402,00/1165400.mp3
jamendo_00_1165500,-0.15054774284362793,00/1165500.mp3
jamendo_00_116600,-1.616189956665039,00/116600.mp3
jamendo_00_1166100,1.270267128944397,00/1166100.mp3
jamendo_00_1167300,0.5399245619773865,00/1167300.mp3
jamendo_00_1168500,2.0100624561309814,00/1168500.mp3
jamendo_00_1169400,-0.3376982510089874,00/1169400.mp3
jamendo_00_1169700,2.331857442855835,00/1169700.mp3
jamendo_00_11700,0.24246957898139954,00/11700.mp3
jamendo_00_1170400,-0.508377194404602,00/1170400.mp3
jamendo_00_1170600,1.8037768602371216,00/1170600.mp3
jamendo_00_117100,2.153552770614624,00/117100.mp3
jamendo_00_1171700,1.221445083618164,00/1171700.mp3
jamendo_00_117300,1.0427359342575073,00/117300.mp3
jamendo_00_1173500,-0.16253086924552917,00/1173500.mp3
jamendo_00_117800,-2.40484356880188,00/117800.mp3
jamendo_00_1178100,1.2991634607315063,00/1178100.mp3
jamendo_00_1178800,0.20554998517036438,00/1178800.mp3
jamendo_00_1182600,0.7782346606254578,00/1182600.mp3
jamendo_00_1189900,0.19805926084518433,00/1189900.mp3
jamendo_00_1190000,-1.8076053857803345,00/1190000.mp3
jamendo_00_1194000,-0.9725937247276306,00/1194000.mp3
jamendo_00_1194600,1.6895298957824707,00/1194600.mp3
jamendo_00_1194700,1.6536533832550049,00/1194700.mp3
jamendo_00_1195900,1.1319148540496826,00/1195900.mp3
jamendo_00_1196900,1.126979112625122,00/1196900.mp3
jamendo_00_1197000,1.1938135623931885,00/1197000.mp3
jamendo_00_1202100,2.3427987098693848,00/1202100.mp3
jamendo_00_1205700,0.7630720734596252,00/1205700.mp3
jamendo_00_1208600,2.3006649017333984,00/1208600.mp3
jamendo_00_1209800,0.7928248643875122,00/1209800.mp3
jamendo_00_12100,-1.0513715744018555,00/12100.mp3
jamendo_00_1210600,-0.7520516514778137,00/1210600.mp3
jamendo_00_1210700,2.096836805343628,00/1210700.mp3
jamendo_00_1211600,1.3389497995376587,00/1211600.mp3
jamendo_00_1211800,2.239917278289795,00/1211800.mp3
jamendo_00_1218700,-1.5467913150787354,00/1218700.mp3
jamendo_00_1219600,1.5888943672180176,00/1219600.mp3
jamendo_00_1221000,-0.19313502311706543,00/1221000.mp3
jamendo_00_1221300,1.1390219926834106,00/1221300.mp3
jamendo_00_1222000,0.6079657673835754,00/1222000.mp3
jamendo_00_1222900,-1.3880362510681152,00/1222900.mp3
jamendo_00_1223300,-0.18635833263397217,00/1223300.mp3
jamendo_00_1223700,1.198889970779419,00/1223700.mp3
jamendo_00_1225500,0.41002604365348816,00/1225500.mp3
jamendo_00_1226100,-1.8697688579559326,00/1226100.mp3
jamendo_00_1226700,-0.46794602274894714,00/1226700.mp3
jamendo_00_1226800,-0.31323644518852234,00/1226800.mp3
jamendo_00_1227500,0.6972106099128723,00/1227500.mp3
jamendo_00_1231100,-0.23674121499061584,00/1231100.mp3
jamendo_00_1231600,-0.7888506054878235,00/1231600.mp3
jamendo_00_1234500,1.1011464595794678,00/1234500.mp3
jamendo_00_1235600,1.4830877780914307,00/1235600.mp3
jamendo_00_1235700,1.618033766746521,00/1235700.mp3
jamendo_00_1236300,-2.175227642059326,00/1236300.mp3
jamendo_00_1236400,1.5882930755615234,00/1236400.mp3
jamendo_00_1238100,0.18693086504936218,00/1238100.mp3
jamendo_00_1242000,-0.8838132619857788,00/1242000.mp3
jamendo_00_124700,1.7740821838378906,00/124700.mp3
jamendo_00_1248600,1.859879732131958,00/1248600.mp3
jamendo_00_1249300,1.9123653173446655,00/1249300.mp3
jamendo_00_1250200,0.8548169732093811,00/1250200.mp3
jamendo_00_1251300,-1.2654917240142822,00/1251300.mp3
jamendo_00_1257400,2.574291944503784,00/1257400.mp3
jamendo_00_1266300,-0.3019050657749176,00/1266300.mp3
jamendo_00_1266500,0.5650085806846619,00/1266500.mp3
jamendo_00_1266900,-0.3598919212818146,00/1266900.mp3
jamendo_00_1269900,1.1963106393814087,00/1269900.mp3
jamendo_00_1270100,0.8492795825004578,00/1270100.mp3
jamendo_00_1273900,1.2872264385223389,00/1273900.mp3
jamendo_00_1274100,0.9558613896369934,00/1274100.mp3
jamendo_00_1274300,0.6235663890838623,00/1274300.mp3
jamendo_00_1275300,0.019409574568271637,00/1275300.mp3
jamendo_00_127600,0.13736847043037415,00/127600.mp3
jamendo_00_1277700,1.6424908638000488,00/1277700.mp3
jamendo_00_1277800,-1.5917248725891113,00/1277800.mp3
jamendo_00_1278600,-0.08271598815917969,00/1278600.mp3
jamendo_00_1279600,0.8441728949546814,00/1279600.mp3
jamendo_00_1281100,0.30763259530067444,00/1281100.mp3
jamendo_00_1282300,2.1887004375457764,00/1282300.mp3
jamendo_00_128300,1.1686522960662842,00/128300.mp3
jamendo_00_1283000,-3.4773008823394775,00/1283000.mp3
jamendo_00_1283300,1.156938076019287,00/1283300.mp3
jamendo_00_1284300,-0.6848130226135254,00/1284300.mp3
jamendo_00_1288400,-0.19965717196464539,00/1288400.mp3
jamendo_00_1288500,1.5491571426391602,00/1288500.mp3
jamendo_00_1288900,-1.001306176185608,00/1288900.mp3
jamendo_00_1289300,-0.07126673310995102,00/1289300.mp3
jamendo_00_1291200,0.5516074895858765,00/1291200.mp3
jamendo_00_1294000,1.201162338256836,00/1294000.mp3
jamendo_00_1294200,2.4212448596954346,00/1294200.mp3
jamendo_00_1294600,0.3963342607021332,00/1294600.mp3
jamendo_00_1295900,-1.3527754545211792,00/1295900.mp3
jamendo_00_1296300,-1.788040280342102,00/1296300.mp3
jamendo_00_1297200,0.7466804385185242,00/1297200.mp3
jamendo_00_1300000,0.41585901379585266,00/1300000.mp3
jamendo_00_1300500,-2.002056360244751,00/1300500.mp3
jamendo_00_1303000,1.241789698600769,00/1303000.mp3
jamendo_00_1304400,1.3338134288787842,00/1304400.mp3
jamendo_00_130500,-0.5419378876686096,00/130500.mp3
jamendo_00_1307200,0.37020525336265564,00/1307200.mp3
jamendo_00_1309600,1.7461416721343994,00/1309600.mp3
jamendo_00_1310500,0.2625201642513275,00/1310500.mp3
jamendo_00_1311300,1.2709875106811523,00/1311300.mp3
jamendo_00_1313000,-2.7254250049591064,00/1313000.mp3
jamendo_00_1314100,0.6006778478622437,00/1314100.mp3
jamendo_00_1314300,-0.4153755307197571,00/1314300.mp3
jamendo_00_1315900,1.1846513748168945,00/1315900.mp3
jamendo_00_131600,0.8976370692253113,00/131600.mp3
jamendo_00_1317800,0.23930716514587402,00/1317800.mp3
jamendo_00_1317900,1.115747094154358,00/1317900.mp3
jamendo_00_1319500,1.9393227100372314,00/1319500.mp3
jamendo_00_1320000,1.5814878940582275,00/1320000.mp3
jamendo_00_1321300,1.7367827892303467,00/1321300.mp3
jamendo_00_1323600,1.3967137336730957,00/1323600.mp3
jamendo_00_1324900,2.186765432357788,00/1324900.mp3
jamendo_00_1326800,1.3358349800109863,00/1326800.mp3
jamendo_00_1327700,0.3096490800380707,00/1327700.mp3
jamendo_00_1330200,-0.6588477492332458,00/1330200.mp3
jamendo_00_1330500,0.15628299117088318,00/1330500.mp3
jamendo_00_133100,-1.1428964138031006,00/133100.mp3
jamendo_00_1332600,-0.6131648421287537,00/1332600.mp3
jamendo_00_1333600,1.0344374179840088,00/1333600.mp3
jamendo_00_1333700,1.6576709747314453,00/1333700.mp3
jamendo_00_1333800,0.6486251950263977,00/1333800.mp3
jamendo_00_1335500,-0.9837490916252136,00/1335500.mp3
jamendo_00_133600,1.7103644609451294,00/133600.mp3
jamendo_00_1336900,-0.26519450545310974,00/1336900.mp3
jamendo_00_1337800,1.2843739986419678,00/1337800.mp3
jamendo_00_1337900,-0.18298736214637756,00/1337900.mp3
jamendo_00_1339600,0.2542828619480133,00/1339600.mp3
jamendo_00_1339700,0.5236102342605591,00/1339700.mp3
jamendo_00_13400,1.7369040250778198,00/13400.mp3
jamendo_00_1340000,0.8739684224128723,00/1340000.mp3
jamendo_00_1343400,1.347747802734375,00/1343400.mp3
jamendo_00_1345300,-1.0807912349700928,00/1345300.mp3
jamendo_00_1346200,1.4132487773895264,00/1346200.mp3
jamendo_00_1346500,0.9012696146965027,00/1346500.mp3
jamendo_00_1346600,-2.791245460510254,00/1346600.mp3
jamendo_00_1347100,2.504953622817993,00/1347100.mp3
jamendo_00_1348600,-0.19667041301727295,00/1348600.mp3
jamendo_00_1349100,0.17643514275550842,00/1349100.mp3
jamendo_00_1352700,1.382957100868225,00/1352700.mp3
jamendo_00_1353300,1.1163947582244873,00/1353300.mp3
jamendo_00_1354100,1.7757344245910645,00/1354100.mp3
jamendo_00_1355200,2.0339722633361816,00/1355200.mp3
jamendo_00_1356500,2.121098518371582,00/1356500.mp3
jamendo_00_1357000,1.794412612915039,00/1357000.mp3
jamendo_00_1357300,0.9859760403633118,00/1357300.mp3
jamendo_00_1357400,0.9819512963294983,00/1357400.mp3
jamendo_00_1357700,0.49891647696495056,00/1357700.mp3
jamendo_00_1359900,1.6411802768707275,00/1359900.mp3
jamendo_00_1363600,2.0155410766601562,00/1363600.mp3
jamendo_00_1365200,-1.7961463928222656,00/1365200.mp3
jamendo_00_1366000,1.137529730796814,00/1366000.mp3
jamendo_00_1366700,1.23430335521698,00/1366700.mp3
jamendo_00_1367200,1.6909669637680054,00/1367200.mp3
jamendo_00_1368300,-0.6092729568481445,00/1368300.mp3
jamendo_00_1368400,-0.8495814204216003,00/1368400.mp3
jamendo_00_1371500,1.3300879001617432,00/1371500.mp3
jamendo_00_1371700,1.3821005821228027,00/1371700.mp3
jamendo_00_1371800,0.7331841588020325,00/1371800.mp3
jamendo_00_1372100,-3.0580713748931885,00/1372100.mp3
jamendo_00_1372200,0.7948200106620789,00/1372200.mp3
jamendo_00_1372500,1.1966426372528076,00/1372500.mp3
jamendo_00_1374300,0.7065001726150513,00/1374300.mp3
jamendo_00_1374700,2.096952199935913,00/1374700.mp3
jamendo_00_1375200,1.0845047235488892,00/1375200.mp3
jamendo_00_1375800,-0.08116112649440765,00/1375800.mp3
jamendo_00_1377100,0.7970021963119507,00/1377100.mp3
jamendo_00_1378100,0.7915121912956238,00/1378100.mp3
jamendo_00_1378200,0.041471704840660095,00/1378200.mp3
jamendo_00_1378900,-0.9760227799415588,00/1378900.mp3
jamendo_00_1379100,2.122321367263794,00/1379100.mp3
jamendo_00_1380500,2.2518303394317627,00/1380500.mp3
jamendo_00_1380600,-0.30696314573287964,00/1380600.mp3
jamendo_00_1381000,-0.4798683822154999,00/1381000.mp3
